"FREQ","DATATYPE","PRODUCTCODE","PARTNER","REPORTER","obsTime","obsValue","TARIFFTYPE","OBS_VALUE_MEASURE","TOTALNOOFLINES","NBR_PREF_LINES","NBR_MFN_LINES","NBR_NA_LINES","SUM_OF_RATES","MIN_RATE","MAX_RATE","NOMENCODE"
"A","Reported","020680","792","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020680","A36","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020680","L86","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020690","000","070","2015",5,"MFN","SimpleAverage","3","0","3","0","15","5","5","H4"
"A","Reported","020690","792","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020690","A36","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020690","L86","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020711","000","070","2015",0,"MFN","SimpleAverage","3","0","0","3","0","0","0","H4"
"A","Reported","020711","792","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020711","L86","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020712","000","070","2015",0,"MFN","SimpleAverage","2","0","0","2","0","0","0","H4"
"A","Reported","020712","792","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020712","L86","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020713","000","070","2015",0,"MFN","SimpleAverage","9","0","0","9","0","0","0","H4"
"A","Reported","020713","792","070","2015",0,"PREF","SimpleAverage","9","9","0","0","0","0","0","H4"
"A","Reported","020713","L86","070","2015",0,"PREF","SimpleAverage","9","9","0","0","0","0","0","H4"
"A","Reported","020714","000","070","2015",0,"MFN","SimpleAverage","10","0","0","10","0","0","0","H4"
"A","Reported","020714","792","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020714","L86","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020724","000","070","2015",0,"MFN","SimpleAverage","2","0","0","2","0","0","0","H4"
"A","Reported","020724","792","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020724","A36","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020724","L86","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020725","000","070","2015",0,"MFN","SimpleAverage","2","0","0","2","0","0","0","H4"
"A","Reported","020725","792","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020725","A36","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020725","L86","070","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020726","000","070","2015",0,"MFN","SimpleAverage","10","0","0","10","0","0","0","H4"
"A","Reported","020726","792","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020726","A36","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020726","L86","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020727","000","070","2015",0,"MFN","SimpleAverage","10","0","0","10","0","0","0","H4"
"A","Reported","020727","792","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020727","A36","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020727","L86","070","2015",0,"PREF","SimpleAverage","10","10","0","0","0","0","0","H4"
"A","Reported","020741","000","070","2015",0,"MFN","SimpleAverage","3","0","0","3","0","0","0","H4"
"A","Reported","020741","792","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020741","A36","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020741","L86","070","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
